Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Mrs.	Rippel-Elton	Amy		D	OH12	2022	8/22/2022	8219192
	Rivera	Carlina		C	NY10	2022	7/2/2022	10049900
	Roberts	Dustin		C	OK02	2022	4/14/2022	10044737
	Roberts	John		C	AL05	2022	5/9/2022	10046252
Mr.	Roberts	Rusty L.		C	FL07	2022	5/13/2022	10048530
	Roberts	Sam		C	NY22	2022	5/13/2022	10048594
	Roberts	Steven C.		C	MO01	2022	5/10/2022	10047055
	Robertson	Mark		C	NV01	2022	4/17/2022	10046222
	Robinson	Bulldog Ben		D	OK02	2022	10/7/2022	8219251
	Robinson	Gary Thomas		C	NC10	2022	3/27/2022	10044730
	Roca	Mariela		C	MD08	2022	6/13/2022	10048122
	Roca	Mariela		X	MD08	2022	6/6/2022	30017139
Hon.	Rodgers	Cathy McMorris		O	WA05	2022	8/11/2023	10051963
Hon.	Rodgers	Cathy McMorris		X	WA05	2022	5/15/2023	30018917
	Rodrigues	Hamilton Soares		C	MA08	2022	5/13/2022	10044742
Mr.	Rodriguez	Christopher		C	CA49	2022	5/9/2022	10047815
	Roe	Ann		C	WI01	2022	5/5/2022	10046638
	Rogensues	Angela		C	MI10	2022	6/15/2022	10046963
	Rogensues	Angela		X	MI10	2022	6/3/2022	30016845
Hon.	Rogers	Harold Dallas		O	KY05	2022	5/15/2023	8219776
Hon.	Rogers	Harold Dallas		P	KY05	2022	1/21/2022	8218543
Hon.	Rogers	Harold Dallas		P	KY05	2022	2/15/2022	8218569
Hon.	Rogers	Harold Dallas		P	KY05	2022	3/25/2022	8218620
Hon.	Rogers	Harold Dallas		P	KY05	2022	4/8/2022	8218642
Hon.	Rogers	Harold Dallas		P	KY05	2022	5/5/2022	8218698
Hon.	Rogers	Harold Dallas		P	KY05	2022	5/16/2022	8218757
Hon.	Rogers	Harold Dallas		P	KY05	2022	6/9/2022	8218933
Hon.	Rogers	Harold Dallas		P	KY05	2022	6/30/2022	8219057
Hon.	Rogers	Harold Dallas		P	KY05	2022	8/2/2022	8219135
Hon.	Rogers	Harold Dallas		P	KY05	2022	9/15/2022	8219218
Hon.	Rogers	Harold Dallas		P	KY05	2022	10/14/2022	8219256
Hon.	Rogers	Harold Dallas		P	KY05	2022	11/10/2022	8219276
Hon.	Rogers	Harold Dallas		P	KY05	2022	12/12/2022	8219297
Hon.	Rogers	Harold Dallas		P	KY05	2022	1/9/2023	8219320
Hon.	Rogers	Mike		O	AL03	2022	5/11/2023	8219777
	Rollins	Will		C	CA41	2022	5/5/2022	10047494
	Ronning	Penny		C	MT02	2022	5/16/2022	10047913
Mrs.	Rosario	Angelina Sigala		A	CA13	2022	8/28/2022	10050328
Mrs.	Rosario	Angelina Sigala		A	CA13	2022	1/13/2023	10050754
Mrs.	Rosario	Angelina Sigala		A	CA13	2022	1/13/2023	10050755
Mrs.	Rosario	Angelina Sigala		A	CA13	2022	1/13/2023	10050756
Mrs.	Rosario	Angelina Sigala		A	CA13	2022	1/13/2023	10050759
Mrs.	Rosario	Angelina Sigala		A	CA13	2022	1/13/2023	10050760
Mrs.	Rosario	Angelina Sigala		A	CA13	2022	1/13/2023	10050761
Mrs.	Rosario	Angelina Sigala		A	CA13	2022	1/13/2023	10050762
Mrs.	Rosario	Angelina Sigala		A	CA13	2022	1/16/2023	10050781
Mrs.	Rosario	Angelina Sigala		C	CA13	2022	8/28/2022	10050326
Hon.	Rose	John W.		P	TN06	2022	10/11/2022	20021831
Hon.	Rose	John W.		P	TN06	2022	12/30/2022	20022196
Hon.	Rose	John W.		X	TN06	2022	5/10/2023	30018485
	Rose	Max		C	NY11	2022	5/15/2022	10048869
Hon.	Rosendale	Matt Mr		O	MT02	2022	4/28/2023	10052638
	Rosner	Terre Layng		C	IL01	2022	4/29/2022	10044755
	Ross	David Lewis		C	VA07	2022	5/12/2022	10047187
Hon.	Ross	Deborah		O	NC02	2022	5/14/2023	10052685
Hon.	Ross	Deborah K.		P	NC02	2022	1/8/2022	20020182
Hon.	Ross	Deborah K.		P	NC02	2022	2/19/2022	20020492
	Ross	Dennis		C	FL15	2022	5/16/2022	10047508
	Rottinghaus	Patrick Joseph		W	KY04	2022	3/8/2022	7832
Hon.	Rouda	Harley E.	Jr	W	CA48	2022	4/29/2022	7854
Hon.	Rouzer	David		O	NC07	2022	5/15/2023	10053263
Hon.	Rouzer	David Cheston		P	NC07	2022	1/17/2022	20020237
Hon.	Roy	Chip		O	TX21	2022	5/10/2023	10053581
Mr.	Ruiz	David B.		C	IN01	2022	1/30/2022	10044495
Hon.	Ruiz	Raul		O	CA25	2022	5/18/2023	10052764
Hon.	Ruiz	Raul		X	CA25	2022	5/24/2023	8219625
Hon.	Ruppersberger	C. A. Dutch		O	MD02	2022	5/5/2023	10052064
	Rusk	Ted		D	IN07	2022	3/2/2022	8218603
	Rusk	Ted		W	IN07	2022	4/8/2022	7835
	Russell	Ken		C	FL27	2022	7/22/2022	10049683
	Russell	Ken		X	FL27	2022	6/7/2022	8218992
Hon.	Rutherford	John		O	FL05	2022	8/2/2023	10052368
Hon.	Rutherford	John		P	FL04	2022	3/16/2022	20020629
Hon.	Rutherford	John		P	FL04	2022	4/8/2022	20020753
Hon.	Rutherford	John		P	FL04	2022	4/19/2022	20020828
Hon.	Rutherford	John		X	FL05	2022	5/12/2023	30018743
	Rutledge	Lorrie		D	MI13	2022	4/29/2022	40003334
	Rutsch	Edwin		C	CA08	2022	5/5/2022	10044722
	Ryan	Patrick		C	NY18	2022	7/24/2022	10049672
	Ryan	Patrick		X	NY18	2022	7/13/2022	30017439
Hon.	Ryan	Patrick		O	NY18	2022	8/13/2023	10052800
Hon.	Ryan	Patrick		X	NY18	2022	5/10/2023	30018492
	Sabatini	Anthony		C	FL07	2022	5/12/2022	10048275
Hon.	Sablan	Gregorio Kilili Camacho		O	MP00	2022	5/10/2023	10052240
	Saine	Lori A.		C	CO08	2022	5/16/2022	10048801
	Sakin	I. Michael		C	NY01	2022	3/16/2022	10044704
Mr.	Sakin	I. Michael		A	NY01	2022	3/20/2022	10044713
	Salas	Rudy		A	CA22	2022	5/18/2022	10049368
	Salas	Rudy		C	CA22	2022	5/17/2022	10047076
Hon.	Salazar	Maria Elvira		O	FL27	2022	8/11/2023	10052492
Hon.	Salazar	Maria Elvira		P	FL27	2022	6/10/2022	20021096
Hon.	Salazar	Maria Elvira		P	FL27	2022	7/22/2022	20021322
Hon.	Salazar	Maria Elvira		P	FL27	2022	10/14/2022	20021820
Hon.	Salazar	Maria Elvira		P	FL27	2022	12/15/2022	20022142
Hon.	Salazar	Maria Elvira		X	FL27	2022	4/25/2023	30018079
	Salinas	Andrea		C	OR06	2022	5/16/2022	10048360
Hon.	Salinas	Andrea		H	OR06	2022	5/15/2023	10051948
Mr.	Samuels	Don		C	MN05	2022	6/9/2022	10048672
	Samuels	E. Benjamin		W	MO02	2022	6/8/2022	7878
	Samuels	E. Benjamin		X	MO02	2022	5/6/2022	30016378
Hon.	San Nicolas	Michael Fq		P	GU00	2022	7/18/2022	8219092
Hon.	Sanchez	Linda T.		O	CA38	2022	6/22/2023	10054127
	Sanchez	Louie		C	NM01	2022	5/18/2022	8218768
	Sanford	Paul		C	AL05	2022	3/4/2022	8218526
Hon.	Sarbanes	John P.		O	MD03	2022	5/12/2023	10052884
	Saylor	Ryan		C	OH07	2022	3/30/2022	10044640
Hon.	Scalise	Steve		O	LA01	2022	7/26/2023	10051856
Hon.	Scalise	Steve		X	LA01	2022	4/11/2023	30017947
Hon.	Scanlon	Mary Gay		O	PA05	2022	5/11/2023	10053551
Hon.	Scanlon	Mary Gay		P	PA05	2022	8/12/2022	20009266
Hon.	Scanlon	Mary Gay		P	PA05	2022	8/26/2022	20021589
	Scauflaire	Takona Eileen		D	TX06	2022	2/18/2022	40003313
Hon.	Schakowsky	Janice D.		O	IL09	2022	5/12/2023	10053092
	Scheller	Lisa		C	PA07	2022	8/15/2022	10044773
	Scheller	Lisa		X	PA07	2022	6/7/2022	8218981
Hon.	Schiff	Adam B.		O	CA30	2022	8/11/2023	10054507
Hon.	Schiff	Adam B.		X	CA30	2022	5/15/2023	30018893
Hon.	Schiff	Adam B.		X	CA30	2022	7/18/2023	30019335
	Schiller	Chris		C	OK02	2022	5/16/2022	10048163
	Schiller	Chris		X	OK02	2022	6/3/2022	30017142
Ms.	Schiller	Margaret Ann		C	FL01	2022	7/19/2022	8219095
	Schmitt	Colin J.		C	NY18	2022	5/15/2022	10048383
Hon.	Schneider	Bradley S.		O	IL10	2022	8/5/2023	10051452
Hon.	Schneider	Bradley S.		P	IL10	2022	3/17/2022	20020104
Hon.	Schneider	Bradley S.		P	IL10	2022	8/13/2022	20021496
Hon.	Schneider	Bradley S.		P	IL10	2022	10/14/2022	20021833
Hon.	Schneider	Bradley S.		X	IL10	2022	4/4/2023	30017867
	Schneider	Jan		C	FL13	2022	10/2/2022	10050461
	Scholten	Hillary		C	MI03	2022	5/16/2022	10046967
Hon.	Scholten	Hillary		H	MI03	2022	8/13/2023	10054404
Hon.	Schrader	Kurt		P	OR05	2022	2/7/2022	8218557
Hon.	Schrader	Kurt		P	OR05	2022	2/7/2022	8218558
Hon.	Schrader	Kurt		P	OR05	2022	2/11/2022	8218564
Hon.	Schrader	Kurt		P	OR05	2022	3/2/2022	8218587
Hon.	Schrader	Kurt		P	OR05	2022	4/1/2022	8218628
Hon.	Schrader	Kurt		P	OR05	2022	4/5/2022	8218631
Hon.	Schrader	Kurt		P	OR05	2022	5/17/2022	8218777
Hon.	Schrader	Kurt		P	OR05	2022	6/2/2022	8218930
Hon.	Schrader	Kurt		P	OR05	2022	7/6/2022	8219067
Hon.	Schrader	Kurt		P	OR05	2022	8/11/2022	8219166
Hon.	Schrader	Kurt		P	OR05	2022	9/7/2022	8219205
Hon.	Schrader	Kurt		P	OR05	2022	10/6/2022	8219241
Hon.	Schrader	Kurt		P	OR05	2022	11/2/2022	8219265
Hon.	Schrader	Kurt		P	OR05	2022	12/8/2022	8219294
Hon.	Schrader	Kurt		P	OR05	2022	1/6/2023	8219454
	Schreiber	Justin		C	CO04	2022	4/17/2023	10052086
	Schrepel	Jack		D	NY17	2022	7/7/2022	40003374
Hon.	Schrier	Kim Dr		B	WA08	2022	10/19/2022	8219260
Hon.	Schrier	Kim Dr		O	WA08	2022	5/15/2023	10052984
Hon.	Schrier	Kim Dr		P	WA08	2022	4/21/2022	20020712
	Schultz	Jennifer		A	MN08	2022	7/20/2022	10050021
	Schultz	Jennifer		A	MN08	2022	7/20/2022	10050022
	Schultz	Jennifer		C	MN08	2022	7/20/2022	10050020
Hon.	Schweikert	David		O	AZ01	2022	8/12/2023	10053208
Hon.	Schweikert	David		X	AZ01	2022	5/5/2023	30018281
Hon.	Scott	Austin		O	GA08	2022	8/10/2023	10053776
Hon.	Scott	Austin		X	GA08	2022	5/10/2023	30018480
	Scott	Daryl		C	SC07	2022	5/15/2022	10048911
Hon.	Scott	David		O	GA13	2022	5/9/2023	10052121
Hon.	Scott	Robert C. "Bobby"		O	VA03	2022	8/11/2023	10053595
Hon.	Scott	Robert C. "Bobby"		P	VA03	2022	1/10/2022	20020194
Hon.	Scott	Robert C. "Bobby"		X	VA03	2022	5/11/2023	30018564
Mr.	Seckman	Michael Shawn		C	WV02	2022	4/9/2022	10044774
	Seely	Matthew		C	MI08	2022	6/27/2022	10049667
	Seely	Matthew		X	MI08	2022	6/7/2022	8218988
	Segal	David		A	RI02	2022	8/15/2022	10050232
	Segal	David		A	RI02	2022	8/15/2022	10050233
	Segal	David		C	RI02	2022	8/13/2022	10050169
	Segal	David		X	RI02	2022	5/11/2022	8218721
	Segal	David		X	RI02	2022	7/12/2022	8219076
	Selen	Tayfun		C	NJ11	2022	5/15/2022	10046515
Hon.	Self	Keith Alan		O	TX03	2022	5/10/2023	8219778
Mr.	Self	Keith Alan		C	TX03	2022	5/16/2022	8218760
	Sellers	David		C	MS04	2022	5/25/2022	10049439
	Semenenko	Max		C	CA07	2022	5/15/2023	10054759
	Sempolinski	Joseph		C	NY23	2022	5/16/2022	10048774
	Sempolinski	Joseph		X	NY23	2022	6/7/2022	30017110
	Serrano	Carolina		C	NV01	2022	5/12/2022	10048211
Hon.	Sessions	Pete		O	TX17	2022	6/25/2023	10055173
Hon.	Sessions	Pete		P	TX17	2022	4/14/2022	20020672
Hon.	Sessions	Pete		P	TX17	2022	4/17/2022	20020813
Hon.	Sessions	Pete		P	TX17	2022	6/17/2022	20021238
Hon.	Sessions	Pete		P	TX17	2022	7/9/2022	20021355
Hon.	Sessions	Pete		P	TX17	2022	10/10/2022	20021424
Hon.	Sessions	Pete		P	TX17	2022	11/10/2022	20021947
Hon.	Sessions	Pete		P	TX17	2022	12/9/2022	20022111
Hon.	Sessions	Pete		P	TX32	2022	2/11/2022	20020443
Hon.	Sessions	Pete		P	TX32	2022	2/18/2022	20020487
Hon.	Sessions	Pete		P	TX32	2022	2/22/2022	20020507
Hon.	Sessions	Pete		P	TX32	2022	3/13/2022	20020617
Hon.	Sessions	Pete		X	TX17	2022	5/24/2023	8219631
Mr.	Sessler	Jerrod C		C	WA04	2022	5/3/2022	10047352
Hon.	Sewell	Terri A.		O	AL07	2022	8/13/2023	10055653
Hon.	Sewell	Terrycina Andrea		X	AL07	2022	4/18/2023	8219464
	Shackelford	Jody		C	AR01	2022	3/10/2022	10044601
	Shaffer	Jeremy		C	PA17	2022	4/17/2022	10046273
	Shakil	Kevin Bryan		X	NY04	2022	6/7/2022	30017094
Mr.	Shannon	Rick Alan	Jr.	C	TN05	2022	5/16/2022	10049139
	Sharkey	John		A	NC09	2022	5/3/2022	10047341
	Sharkey	John		W	NC09	2022		8219456
	Sharkey	John John		C	NC09	2022	5/3/2022	10047273
	Sharon	Jennifer		C	TX37	2022	1/31/2022	10044409
	Shepherd	George		X	FL09	2022	6/7/2022	30017287
Hon.	Sherman	Brad		O	CA32	2022	6/7/2023	8219781
Hon.	Sherman	Brad		P	CA30	2022	7/13/2022	20021373
Hon.	Sherman	Brad		P	CA30	2022	8/30/2022	20021611
Hon.	Sherman	Brad		P	CA30	2022	11/10/2022	20021945
Hon.	Sherman	Brad		P	CA30	2022	12/2/2022	20022071
Hon.	Sherman	Brad		X	CA32	2022	5/12/2023	30018704
Hon.	Sherrill	Mikie		O	NJ11	2022	5/15/2023	10052711
Hon.	Sherrill	Mikie		P	NJ11	2022	4/6/2022	20020589
Hon.	Sherrill	Mikie		P	NJ11	2022	5/23/2022	20021099
	Sheth	Ashmi		X	NY10	2022	6/7/2022	8218986
	Shoemaker	James H.		C	CA09	2022	5/8/2022	10047672
	Sholty	Morgun		C	NV01	2022	5/14/2022	10048649
	Sigala	Angelina		C	CA13	2022	1/16/2022	10044394
	Sigler	Michael J.		C	NY22	2022	4/20/2022	8218653
	Simitian	S. Joseph		A	CA16	2022	5/18/2022	8218773
	Simitian	S. Joseph		C	CA16	2022	5/18/2022	8218769
	Simon	Jo Anne		C	NY10	2022	7/28/2022	8219112
Hon.	Simpson	Michael K.		O	ID02	2022	5/13/2023	10053733
	Sims	Alan		C	GA10	2022	5/8/2022	10047693
	Sinclair	Kyle		C	TX20	2022	5/15/2023	10054748
	Singh	Major		C	CA14	2022	5/8/2022	10047673
	Singletary	La'Ron Desmond		C	NY25	2022	5/15/2022	10048835
	Sisco	Carla-Joy		C	TX35	2022	5/16/2022	10049288
	Sites	Jeffrey Alan		C	OH04	2022	5/2/2022	10046557
	Skarlatos	Alek		C	OR04	2022	4/15/2022	10046197
	Skellington	Shelley M.		C	NY24	2022	4/15/2022	10046246
	Slauson	Stephen Scott		C	CA12	2022	5/23/2022	8218854
	Slauson	Stephen Scott		D	CA12	2022	12/8/2022	8219301
Hon.	Slotkin	Elissa		O	MI07	2022	8/13/2023	10051917
Hon.	Slotkin	Elissa		X	MI07	2022	4/19/2023	30018017
Mr.	Sluzynsky	Walter Steve		D	PA17	2022	5/18/2022	8218780
	Smilowitz	Benjamin		C	MD06	2022	6/15/2022	10049127
	Smilowitz	Benjamin		X	MD06	2022	6/6/2022	30017271
Hon.	Smith	Adam		O	WA09	2022	4/4/2023	10051346
Hon.	Smith	Adrian		O	NE03	2022	5/15/2023	10053822
Hon.	Smith	Adrian		P	NE03	2022	10/11/2022	20021759
	Smith	Bryan		C	ID02	2022	5/16/2022	10046447
Hon.	Smith	Christopher H.		A	NJ04	2022	5/15/2023	10054573
Hon.	Smith	Christopher H.		O	NJ04	2022	5/15/2023	10054556
	Smith	Christy		C	CA27	2022	5/16/2022	10048471
Hon.	Smith	Jason T.		O	MO08	2022	5/14/2023	10053013
	Smith	Pamela		A	OK02	2022	6/17/2022	10049807
	Smith	Pamela		C	OK02	2022	5/17/2022	10049304
	Smith	Sandy Lee		C	NC01	2022	7/25/2022	10050001
Hon.	Smucker	Lloyd K.		O	PA11	2022	8/11/2023	10053191
Hon.	Smucker	Lloyd K.		X	PA11	2022	5/9/2023	30018378
	Snider	Justin Dale		W	MO07	2022	2/28/2022	7829
	Snyder	Gary		C	IN03	2022	1/20/2022	10044416
	Sodrel	Mike		C	IN09	2022	4/4/2022	8218626
	Solages	Carrie		C	NY04	2022	6/14/2022	10044746
	Sorensen	Ben		C	FL22	2022	7/11/2022	10049954
	Sorensen	Ben		X	FL23	2022	6/7/2022	8218994
	Sorensen	Eric		C	IL17	2022	5/2/2022	10046821
Hon.	Sorensen	Eric		A	IL17	2022	8/11/2023	10055502
Hon.	Sorensen	Eric		H	IL17	2022	8/11/2023	10052093
Hon.	Sorensen	Eric		X	IL17	2022	4/17/2023	30017987
Hon.	Soto	Darren		O	FL09	2022	5/15/2023	10054398
	Spalding	Carla A.		C	FL23	2022	7/15/2022	10048395
	Spalding	Carla A.		X	FL23	2022	6/7/2022	30016921
Hon.	Spanberger	Abigail		O	VA07	2022	4/27/2023	10052500
Hon.	Spanberger	Abigail		P	VA07	2022	9/4/2022	20021643
Hon.	Spartz	Victoria		O	IN05	2022	5/11/2023	10053660
Hon.	Spartz	Victoria		P	IN05	2022	2/8/2022	20020413
Hon.	Spartz	Victoria		P	IN05	2022	2/8/2022	20020414
Hon.	Spartz	Victoria		P	IN05	2022	2/8/2022	20020415
Hon.	Spartz	Victoria		P	IN05	2022	5/16/2022	20021050
Hon.	Spartz	Victoria		P	IN05	2022	9/12/2022	20021689
Hon.	Spartz	Victoria		P	IN05	2022	12/21/2022	20022164
	Spaulding	Stephany Rose		C	IL01	2022	5/15/2022	10047506
	Spicer	Lavern		C	FL24	2022	5/13/2022	10048695
	Spinney	Bill		C	CA39	2022	5/11/2022	10047886
	Srivastava	Sandeep Kumar		C	TX03	2022	7/11/2022	10046289
	St. John	Heidi		C	WA03	2022	6/30/2022	10049886
Hon.	Stansbury	Melanie		O	NM01	2022	5/16/2023	10054572
Hon.	Stanton	Greg		O	AZ04	2022	8/10/2023	10054679
Hon.	Stanton	Greg		X	AZ04	2022	5/15/2023	30018976
Hon.	Stanton	Greg		X	AZ04	2022	7/18/2023	30019347
	Stargel	Kelli		C	FL15	2022	7/11/2022	10049673
	Stargel	Kelli		X	FL15	2022	6/16/2022	8219032
	Starrett	Susan		X	IL14	2022	3/17/2022	8218607
Hon.	Stauber	Peter Allen		O	MN08	2022	8/10/2023	10052765
Hon.	Stauber	Peter Allen		X	MN08	2022	5/1/2023	30018154
Hon.	Stauber	Peter Allen		X	MN08	2022	7/18/2023	30019283
	Steel	Cynthia Dianne		C	NV01	2022	5/14/2022	10048714
Hon.	Steel	Michelle		O	CA45	2022	8/10/2023	10051954
Hon.	Steel	Michelle		X	CA45	2022	5/10/2023	30018443
Mr.	Steele	Russell		C	TN04	2022	8/31/2022	10050348
Hon.	Stefanik	Elise M.		O	NY21	2022	8/10/2023	8219882
Hon.	Stefanik	Elise M.		X	NY21	2022	5/24/2023	8219636
Hon.	Steil	Bryan George		O	WI01	2022	5/5/2023	10052991
	Steiner	Max		C	CA01	2022	5/16/2022	10048033
	Stephenson	Scott		X	WA08	2022	6/7/2022	8218991
Hon.	Steube	Greg		O	FL17	2022	8/9/2023	10052754
Hon.	Steube	Greg		P	FL17	2022	3/3/2022	20020396
Hon.	Steube	Greg		P	FL17	2022	9/27/2022	20021743
Hon.	Steube	Greg		X	FL17	2022	5/1/2023	30018149
Mr.	Steury	Paul		C	IN02	2022	4/5/2022	10044756
Hon.	Stevens	Haley		O	MI11	2022	7/31/2023	10053148
Hon.	Stevens	Haley		X	MI11	2022	5/12/2023	30018696
Hon.	Stevens	Haley		X	MI11	2022	6/21/2023	30019196
Hon.	Stevens	Haley		X	MI11	2022	6/21/2023	30019215
Mrs.	Stevenson	Jayme		X	CT04	2022	6/7/2022	8218990
Hon.	Stewart	Chris		O	UT02	2022	5/11/2023	10053702
	Stewart	Garth		C	NJ10	2022	4/3/2022	10044749
	Stewart	Hal		W	NY22	2022	4/29/2022	7846
	Stoll	Matthew		C	CA22	2022	3/4/2022	10044662
	Stovall	Valencia		C	GA05	2022	5/18/2022	10049355
Hon.	Strickland	Marilyn		O	WA10	2022	8/11/2023	10055588
Hon.	Strickland	Marilyn		X	WA10	2022	5/24/2023	8219637
Hon.	Strong	Dale Whitney		C	AL05	2022	4/3/2023	10050667
Hon.	Strong	Dale Whitney		H	AL05	2022	8/11/2023	10052045
Hon.	Strong	Dale Whitney		X	AL05	2022	4/14/2023	30017975
	Sturgill	Scott		C	FL07	2022	5/5/2022	10047486
	Stutzman	Christy		D	IN02	2022	10/6/2022	8219243
	Stutzman	Christy		W	IN02	2022	9/22/2022	7891
	Sultan	Aamir		C	NY10	2022	6/1/2022	10049621
Hon.	Suozzi	Thomas		P	NY03	2022	1/11/2022	20020195
Hon.	Suozzi	Thomas		P	NY03	2022	1/20/2022	20020253
Hon.	Suozzi	Thomas		P	NY03	2022	3/3/2022	20020552
Hon.	Suozzi	Thomas		P	NY03	2022	5/20/2022	20020732
Hon.	Suozzi	Thomas		P	NY03	2022	9/15/2022	8219219
Hon.	Suozzi	Thomas		P	NY03	2022	10/14/2022	8219250
Hon.	Suozzi	Thomas		P	NY03	2022	12/1/2022	8219286
Hon.	Suozzi	Thomas		P	NY03	2022	12/19/2022	20021165
	Swaffar	Darlene		A	FL22	2022	5/13/2022	10048597
	Swaffar	Darlene		C	FL22	2022	5/11/2022	10048183
	Swain	Jonathan		C	IL01	2022	5/26/2022	10048767
	Swain	Jonathan		X	IL01	2022	6/3/2022	30017248
Hon.	Swalwell	Eric		O	CA14	2022	8/3/2023	10051447
Hon.	Swalwell	Eric		X	CA14	2022	5/2/2023	30018188
	Swan	Mitchell		C	GA10	2022	5/6/2022	10046534
	Swank	Keith Roland		C	WA10	2022	4/15/2022	10046260
	Swartz	Craig Stephen		C	OH05	2022	8/19/2022	10050256
	Swartz	Joseph		C	NC03	2022	4/22/2022	10046665
	Sweeney	Tara M.		C	AK00	2022	5/12/2022	10048436
	Sykes	Emilia		C	OH13	2022	4/3/2022	10044690
Hon.	Sykes	Emilia		H	OH13	2022	8/12/2023	10053085
Hon.	Sykes	Emilia		X	OH13	2022	5/4/2023	30018241
	Synstelien	Seth		C	GA14	2022	4/24/2022	10046731
	Taddeo	Annette		C	FL27	2022	7/6/2022	10049924
	Taitano	Kylie		C	CA50	2022	5/9/2022	10046543
Hon.	Takano	Mark		A	CA39	2022	5/15/2023	10054673
Hon.	Takano	Mark		O	CA39	2022	5/15/2023	10054583
	Talley	Rahim D.		W	MS03	2022	4/29/2022	7843
	Tan	Boratha		C	MI13	2022	6/30/2022	10049887
	Tanaka	Greg		C	CA16	2022	5/19/2022	10049402
	Tandon	Ritesh		C	CA17	2022	4/26/2022	10046888
	Taylor	James		C	OK04	2022	4/4/2022	10044754
Hon.	Taylor	Nicholas V.		P	TX03	2022	1/14/2022	20017965
Hon.	Taylor	Nicholas V.		P	TX03	2022	12/26/2022	20020767
	Taylor	Renee		D	CA49	2022	7/7/2022	40003345
Dr.	Teague	Johnny Mark Dr		C	TX07	2022	9/27/2022	10050444
	Teehee	Johnny		C	OK02	2022	6/9/2022	10049709
	Teehee	Johnny		X	OK02	2022	6/7/2022	8218983
Hon.	Tenney	Claudia		O	NY24	2022	8/2/2023	10052761
Hon.	Tenney	Claudia		X	NY24	2022	5/1/2023	30018161
	Terry	Joanne R.		C	FL08	2022	5/10/2022	10048071
	Terwilliger	Elizabeth		C	PA12	2022	5/15/2022	10048841
	Thakur	Albert 'Burt'		C	CA25	2022	5/16/2022	10048963
	Thanedar	Shri		C	MI13	2022	4/19/2022	10044380
	Thanedar	Shri		X	MI13	2022	1/21/2022	30015249
Mr.	Thelander	Edwin		C	ME01	2022	5/14/2022	10046446
	Theron	Daniel Peter		C	WI02	2022	5/16/2022	10048713
	Thomas	Daniel M.		C	TX04	2022	5/13/2022	10046229
	Thomas	Kermit Elliott	Jr.	C	IL17	2022	5/11/2022	10048265
Hon.	Thompson	Bennie G.		O	MS02	2022	5/11/2023	10053192
Mr.	Thompson	Charles W.	III	C	AL05	2022	5/11/2022	10048273
Hon.	Thompson	Glenn		O	PA15	2022	8/11/2023	10053535
Hon.	Thompson	Glenn		X	PA15	2022	5/9/2023	30018407
Hon.	Thompson	Mike		O	CA04	2022	7/27/2023	8219867
Hon.	Thompson	Mike		X	CA04	2022	5/24/2023	8219639
	Thorne	Gregory Jonathan		C	TX22	2022	2/10/2022	10044566
	Thripp	Richard		W	FL06	2022	7/7/2022	7885
	Thripp	Richard		X	FL06	2022	5/6/2022	30016369
	Throneburg	Joshua		C	VA05	2022	5/16/2022	10049014
Hon.	Tiffany	Tom		O	WI07	2022	4/10/2023	10051832
Hon.	Timmons	William R.	IV	O	SC04	2022	8/12/2023	10052283
Hon.	Timmons	William R.	IV	X	SC04	2022	4/21/2023	30018028
Hon.	Titus	Dina		X	NV01	2022	5/24/2023	8219641
Hon.	Tlaib	Rashida		O	MI12	2022	8/7/2023	10051555
Hon.	Tlaib	Rashida		X	MI12	2022	4/5/2023	30017890
	Todd	Mary Brooks		C	MT01	2022	1/4/2022	8218524
	Todd	Mary Brooks		C	MT01	2022	5/13/2022	10047898
	Tokuda	Jill Naomi		C	HI02	2022	6/27/2022	10049739
	Tokuda	Jill Naomi		X	HI02	2022	5/17/2022	8218789
Hon.	Tokuda	Jill Naomi		A	HI02	2022	8/13/2023	10055481
Hon.	Tokuda	Jill Naomi		H	HI02	2022	8/13/2023	10052670
Hon.	Tokuda	Jill Naomi		X	HI02	2022	4/28/2023	30018127
	Toledo	Jackie		C	FL15	2022	7/21/2022	10050029
Hon.	Tonko	Paul		O	NY20	2022	8/10/2023	10052538
Hon.	Tonko	Paul		X	NY20	2022	4/26/2023	30018094
Mr.	Toomey	Thomas Augustine Mr		C	NJ06	2022	5/16/2022	10048633
	Toomim	Leah Melissa		C	CA32	2022	5/11/2022	10048263
Hon.	Torres	Norma		O	CA35	2022	5/18/2023	10053852
Hon.	Torres	Norma		X	CA35	2022	5/11/2023	30018516
Hon.	Torres	Ritchie John		O	NY15	2022	6/6/2023	10054719
Hon.	Torres	Ritchie John		X	NY15	2022	5/15/2023	30018999
Hon.	Trahan	Lori		O	MA03	2022	8/12/2023	10053543
Hon.	Trahan	Lori		P	MA03	2022	1/11/2022	20020161
Hon.	Trahan	Lori		X	MA03	2022	5/9/2023	30018410
	Tranel	Monica		C	MT01	2022	5/18/2022	10048818
Mr.	Tristan	Anthony James		C	TX27	2022	5/2/2022	10047268
Hon.	Trone	David		O	MD06	2022	5/15/2023	10052228
	Trouten	Bryan		C	MI05	2022	2/3/2023	10050871
	Turk	Jacob		C	MO05	2022	12/8/2022	10050558
Mr.	Turner	Jessie		D	NV01	2022	8/4/2022	40003398
